Timestamp,Milliseconds,X,Y,Z
2019-05-13 08:45:50,33301,-0.123402216,3.2829213,9.239998
2019-05-13 08:45:51,33401,-0.15733926,3.8332763,9.025053
2019-05-13 08:45:51,33501,-0.6700452,3.8794987,8.981698
2019-05-13 08:45:51,33602,-0.9819402,3.8842287,8.950917
2019-05-13 08:45:51,33701,-0.9891081,4.0645576,8.869691
2019-05-13 08:45:51,33801,-0.8306838,3.9545987,8.935406
2019-05-13 08:45:51,33901,-0.9224588,3.3049705,9.186763
2019-05-13 08:45:51,34001,-0.85040015,3.4925551,9.124102
2019-05-13 08:45:51,34102,-0.4306731,3.6264253,9.101315
2019-05-13 08:45:51,34201,0.19869259,3.454722,9.175825
2019-05-13 08:45:51,34301,0.6900384,2.6634512,9.41277
2019-05-13 08:45:52,34401,0.436016,2.2923925,9.524978
2019-05-13 08:45:52,34501,0.02528912,2.6235137,9.449175
2019-05-13 08:45:52,34602,-0.16013722,2.898557,9.367129
2019-05-13 08:45:52,34701,-0.45102352,3.2788453,9.231258
2019-05-13 08:45:52,34801,-0.40075946,3.502153,9.151212
2019-05-13 08:45:52,34902,-0.2790677,3.7892015,9.0407095
2019-05-13 08:45:52,35001,0.010182371,4.0373683,8.936996
2019-05-13 08:45:52,35101,-0.046095688,3.8667462,9.012019
2019-05-13 08:45:52,35201,0.03494754,3.5656145,9.135399
2019-05-13 08:45:52,35301,0.38795143,3.774777,9.042728
2019-05-13 08:45:53,35401,0.6509649,3.8318312,9.003536
2019-05-13 08:45:53,35501,0.19904877,2.876873,9.373066
2019-05-13 08:45:53,35601,-0.44333905,2.497717,9.472868
2019-05-13 08:45:53,35701,-0.75756633,2.6137466,9.421508
2019-05-13 08:45:53,35801,-0.96964103,2.7151678,9.373261
2019-05-13 08:45:53,35902,-1.201425,2.8797803,9.296978
2019-05-13 08:45:53,36001,-1.3937744,3.2283192,9.154547
2019-05-13 08:45:53,36101,-1.5038522,2.9802182,9.221014
2019-05-13 08:45:53,36201,-1.57058,3.5159664,9.018959
2019-05-13 08:45:53,36301,-1.6990688,3.2668874,9.089058
2019-05-13 08:45:54,36401,-2.0768447,2.9804897,9.108994
2019-05-13 08:45:54,36501,-2.1111836,2.6328351,9.2076845
2019-05-13 08:45:54,36601,-1.6811696,2.6537135,9.289879
2019-05-13 08:45:54,36701,-1.0951961,2.9292746,9.294637
2019-05-13 08:45:54,36802,-0.6700753,3.0533082,9.295089
2019-05-13 08:45:54,36901,-1.5975751,2.5663955,9.32908
2019-05-13 08:45:54,37002,-1.5774889,1.593364,9.54689
2019-05-13 08:45:54,37101,-0.88070637,1.3748642,9.669772
2019-05-13 08:45:54,37201,-1.3546653,0.5665267,9.696097
2019-05-13 08:45:54,37302,-1.3298231,0.71970934,9.689374
2019-05-13 08:45:55,37401,-1.7170084,1.438128,9.547463
2019-05-13 08:45:55,37501,-1.8116305,1.5135376,9.518275
2019-05-13 08:45:55,37601,-1.8631951,2.1294343,9.389589
2019-05-13 08:45:55,37701,-1.9713662,2.0487585,9.38545
2019-05-13 08:45:55,37802,-1.8573956,2.2292967,9.367535
2019-05-13 08:45:55,37901,-1.550844,1.8911978,9.496769
2019-05-13 08:45:55,38001,-1.3382014,1.6708766,9.570149
2019-05-13 08:45:55,38102,-1.3806598,1.7166528,9.556006
2019-05-13 08:45:55,38201,-1.4790809,2.0260472,9.4803915
2019-05-13 08:45:55,38301,-1.3734137,1.3094914,9.621297
2019-05-13 08:45:56,38401,-1.6300536,0.91567963,9.626778
2019-05-13 08:45:56,38501,-1.3082669,0.8698841,9.679985
2019-05-13 08:45:56,38601,-1.2723234,1.322698,9.633382
2019-05-13 08:45:56,38702,-1.4274563,1.6539103,9.560195
2019-05-13 08:45:56,38801,-1.9034678,1.3099966,9.530536
2019-05-13 08:45:56,38901,-1.9875281,1.6242183,9.464778
2019-05-13 08:45:56,39001,-1.8102863,1.6096746,9.502747
2019-05-13 08:45:56,39101,-1.4250827,2.0474699,9.484059
2019-05-13 08:45:56,39202,-1.4227837,2.0402985,9.4859495
2019-05-13 08:45:56,39301,-1.5842186,2.2584631,9.41063
2019-05-13 08:45:57,39401,-1.5091254,2.327585,9.40613
2019-05-13 08:45:57,39501,-0.99978167,1.5294331,9.634919
2019-05-13 08:45:57,39602,-0.6523861,1.1237726,9.7201805
2019-05-13 08:45:57,39701,-0.7552024,0.884174,9.737469
2019-05-13 08:45:57,39801,-1.1491351,0.8335445,9.703354
2019-05-13 08:45:57,39901,-0.8592599,1.6786561,9.623625
2019-05-13 08:45:57,40002,-1.4064461,1.645649,9.5647335
2019-05-13 08:45:57,40101,-1.6583935,1.9249765,9.471778
2019-05-13 08:45:57,40201,-1.782594,2.255648,9.375755
2019-05-13 08:45:57,40301,-1.6593906,2.1724765,9.417916
2019-05-13 08:45:58,40402,-1.6479797,2.7483099,9.268297
2019-05-13 08:45:58,40501,-1.3539445,3.6691246,8.993038
2019-05-13 08:45:58,40601,-0.6819468,4.513874,8.6793
2019-05-13 08:45:58,40701,-0.31298327,5.0213423,8.4177475
2019-05-13 08:45:58,40801,0.5898267,5.7076364,7.9526906
2019-05-13 08:45:58,40902,1.4791644,6.2033963,7.4498487
2019-05-13 08:45:58,41001,1.5145959,6.4229045,7.254145
2019-05-13 08:45:58,41101,1.0159471,6.7209477,7.0687304
2019-05-13 08:45:58,41201,0.42888418,7.062933,6.7897954
2019-05-13 08:45:58,41302,-0.17260903,7.3749022,6.461521
2019-05-13 08:45:59,41401,-0.25137803,7.4180703,6.409312
2019-05-13 08:45:59,41501,0.56212187,7.855757,5.8430605
